0;0;0;0;0;0
1273;16.94; 8.54; 3.02;2;1
1274;14.01; 8.54; 3.02;2;1
1413;16.60; 8.15; 3.20;2;1
1413;18.72; 8.15; 3.20;2;1
1414;20.08; 8.15; 3.20;2;1
1414;19.20; 8.16; 3.21;2;1
1414;20.80; 8.16; 3.21;2;1
1415;23.20; 8.16; 3.21;2;1
1415;25.49; 8.17; 3.21;2;1
1415;26.96; 8.17; 3.21;2;1
1416;26.21; 8.17; 3.22;2;1
1416;26.12; 8.18; 3.22;2;1
1416;21.46; 8.18; 3.22;2;1
1417;13.06; 8.18; 3.22;2;1
1418;10.48; 8.18; 3.22;2;1
1418;12.09; 8.19; 3.23;2;1
1419;11.25; 8.19; 3.23;2;1
1419;12.57; 8.19; 3.23;2;1
1420;13.08; 8.19; 3.23;2;1
1421;12.90; 8.19; 3.23;2;1
1421;13.39; 8.20; 3.24;2;1
1422;15.03; 8.20; 3.24;2;1
1422;15.06; 8.20; 3.24;2;1
1423;14.53; 8.20; 3.24;2;1
1423;15.27; 8.21; 3.24;2;1
1424;16.10; 8.21; 3.25;2;1
1424;15.63; 8.21; 3.25;2;1
1425;14.47; 8.21; 3.25;2;1
1425;12.90; 8.21; 3.25;3;1
1426;13.58; 8.22; 3.26;3;1
1426;13.73; 8.22; 3.26;3;1
1427;13.70; 8.22; 3.26;3;1
1427;13.99; 8.22; 3.26;3;1
1428;13.78; 8.23; 3.26;3;1
1428;12.88; 8.23; 3.27;3;1
1429;11.20; 8.23; 3.27;3;1
1431; 3.26; 8.22; 3.27;3;1
1433; 4.21; 8.22; 3.27;3;1
1435; 4.39; 8.21; 3.27;3;1
1437; 3.35; 8.20; 3.28;3;1
1439; 3.79; 8.20; 3.28;3;1
1441; 4.25; 8.19; 3.28;3;1
1443; 3.44; 8.19; 3.28;3;1
1445; 3.76; 8.18; 3.28;3;1
1446; 5.19; 8.18; 3.29;3;1
1448; 5.96; 8.17; 3.29;3;1
1449; 5.83; 8.17; 3.29;3;1
1450; 5.49; 8.17; 3.29;3;1
1452; 4.10; 8.16; 3.29;3;1
1454; 4.87; 8.16; 3.30;3;1
1455; 7.19; 8.16; 3.30;3;1
1456; 6.78; 8.16; 3.30;3;1
1457; 7.67; 8.16; 3.30;3;1
1457;13.06; 8.16; 3.31;3;1
1458;14.25; 8.16; 3.31;3;1
1458;14.23; 8.17; 3.31;3;1
1459;14.34; 8.17; 3.31;3;1
1460; 9.84; 8.17; 3.31;3;1
