43;25.84;18.56; 0.22;1;0
43;32.06;18.64; 0.22;1;0
43;25.67;18.68; 0.23;1;0
43;36.97;18.77; 0.23;1;0
44;24.25;18.81; 0.23;1;0
44;35.57;18.89; 0.23;1;0
44;22.56;18.91; 0.23;1;0
44;28.62;18.97; 0.24;1;0
45;24.33;19.01; 0.24;1;0
45;23.79;19.04; 0.24;1;0
45;30.86;19.10; 0.24;1;0
46;24.57;19.14; 0.24;1;0
46;26.02;19.18; 0.25;1;0
46;25.06;19.22; 0.25;1;0
46;25.49;19.26; 0.25;1;0
47;36.43;19.33; 0.25;1;0
47;23.86;19.36; 0.26;1;0
47;33.95;19.43; 0.26;1;0
48;19.35;19.43; 0.26;1;0
48;46.97;19.52; 0.26;1;0
48;19.81;19.52; 0.26;1;0
49;20.13;19.59; 0.27;1;0
49;39.94;19.67; 0.27;1;0
49;25.23;19.70; 0.27;1;0
49;32.06;19.76; 0.27;1;0
50;26.12;19.80; 0.28;1;0
50;41.04;19.87; 0.28;1;0
50;22.70;19.89; 0.28;1;0
50;28.95;19.94; 0.28;1;0
51;22.98;19.96; 0.28;1;0
51;49.79;20.04; 0.29;1;0
51;23.12;20.06; 0.29;1;0
51;33.64;20.12; 0.29;1;0
52;25.58;20.15; 0.29;1;0
52;44.46;20.23; 0.29;1;0
52;28.73;20.27; 0.30;1;0
52;42.68;20.34; 0.30;1;0
53;27.06;20.38; 0.30;1;0
53;13.41;20.31; 0.30;1;0
53;61.22;20.40; 0.30;1;0
54;21.97;20.41; 0.31;1;0
54;42.68;20.48; 0.31;1;0
54;24.41;20.50; 0.31;1;0
54;31.12;20.55; 0.31;1;0
55;16.38;20.52; 0.32;1;0
55;15.82;20.48; 0.32;1;0
56;29.88;20.52; 0.32;1;0
56;32.76;20.57; 0.32;1;0
56;25.93;20.59; 0.32;1;0
56;25.58;20.62; 0.33;1;0
57;24.17;20.64; 0.33;1;0
57;44.72;20.71; 0.33;1;0
57;30.86;20.75; 0.33;1;0
57;36.61;20.81; 0.33;1;0
58;29.29;20.85; 0.34;1;0
58;33.05;20.89; 0.34;1;0
58;26.30;20.92; 0.34;1;0
58;66.69;21.01; 0.34;1;0
59;21.22;21.01; 0.34;1;0
59;46.68;21.08; 0.35;1;0
60; 8.72;20.90; 0.35;1;0
60;57.01;20.98; 0.35;1;0
60;21.40;20.98; 0.35;1;0
60;17.91;20.96; 0.35;1;0
61;40.37;21.02; 0.36;1;0
61;15.96;20.98; 0.36;1;0
61;24.09;21.00; 0.36;1;0
62;37.34;21.05; 0.36;1;0
62;18.53;21.03; 0.37;1;0
65; 2.64;20.24; 0.37;1;0
65;35.91;20.29; 0.37;1;0
66;14.39;20.24; 0.37;1;0
66;57.90;20.31; 0.37;1;0
66;38.30;20.37; 0.38;1;0
66;45.82;20.43; 0.38;1;0
66;38.11;20.48; 0.38;1;0
66;32.47;20.52; 0.38;1;0
67;24.41;20.54; 0.38;1;0
67;16.86;20.52; 0.39;1;0
