101;77.00;14.98; 0.42;1;0
101;59.75;15.04; 0.42;1;0
101;31.78;15.08; 0.43;1;0
102; 8.56;15.02; 0.43;1;0
106; 1.78;14.50; 0.43;1;0
106;35.07;14.54; 0.43;1;0
107;28.29;14.58; 0.43;1;0
107;29.64;14.61; 0.44;1;0
107;15.27;14.62; 0.44;1;0
109; 3.45;14.40; 0.44;1;0
111; 6.91;14.32; 0.44;1;0
111; 8.11;14.27; 0.44;1;0
112;10.82;14.25; 0.45;1;0
113;13.58;14.25; 0.45;1;0
113;22.36;14.27; 0.45;1;0
114;13.56;14.27; 0.45;1;0
114;27.87;14.30; 0.45;1;0
114;18.40;14.31; 0.46;1;0
114;49.46;14.36; 0.46;1;0
115;22.36;14.38; 0.46;1;0
116; 8.92;14.34; 0.46;1;0
116;19.71;14.36; 0.46;1;0
116;15.37;14.37; 0.47;1;0
117;55.74;14.41; 0.47;1;0
117;19.76;14.43; 0.47;1;0
117;17.45;14.44; 0.47;1;0
118;20.98;14.46; 0.48;1;0
118;19.66;14.48; 0.48;1;0
118;22.16;14.50; 0.48;1;0
119;32.90;14.53; 0.48;1;0
119;34.42;14.57; 0.48;1;0
119;34.90;14.61; 0.49;1;0
120;19.97;14.62; 0.49;1;0
121; 3.94;14.46; 0.49;1;0
122;21.28;14.48; 0.49;1;0
122;31.38;14.51; 0.49;1;0
122;21.59;14.53; 0.50;1;0
122;51.87;14.57; 0.50;1;0
123;17.95;14.59; 0.50;1;0
123;35.91;14.62; 0.50;1;0
124;19.40;14.64; 0.50;1;0
124;28.62;14.67; 0.51;1;0
125; 6.56;14.59; 0.51;1;0
127; 4.20;14.45; 0.51;1;0
127;55.33;14.49; 0.51;1;0
127;78.62;14.54; 0.51;1;0
127;51.16;14.58; 0.52;1;0
127;57.01;14.62; 0.52;1;0
127;72.51;14.67; 0.52;1;0
127;64.39;14.71; 0.52;1;0
128;61.22;14.76; 0.52;1;0
128;87.87;14.81; 0.53;1;0
128;54.12;14.85; 0.53;1;0
128;33.20;14.88; 0.53;1;0
128;35.57;14.92; 0.53;1;0
129;11.21;14.90; 0.54;1;0
129;19.00;14.91; 0.54;1;0
130;11.49;14.89; 0.54;1;0
130;34.42;14.92; 0.54;1;0
131;11.16;14.91; 0.54;1;0
131;69.80;14.95; 0.55;1;0
131;29.52;14.98; 0.55;1;0
131;28.84;15.01; 0.55;1;0
132;33.95;15.04; 0.55;1;0
132;30.49;15.07; 0.55;1;0
132;12.11;15.05; 0.56;1;0
133;39.31;15.09; 0.56;1;0
134; 5.75;15.00; 0.56;1;0
135; 6.67;14.93; 0.56;1;0
136; 9.60;14.90; 0.56;1;0
136;44.72;14.93; 0.57;1;0
136;75.44;14.98; 0.57;1;0
136;57.45;15.02; 0.57;1;0
136;59.28;15.06; 0.57;1;0
137;51.87;15.10; 0.57;1;0
137;67.29;15.14; 0.58;1;0
137;33.20;15.17; 0.58;1;0
137;35.91;15.20; 0.58;1;0
137;30.36;15.23; 0.58;1;0
138;34.74;15.26; 0.59;1;0
138;26.39;15.28; 0.59;1;0
138;34.74;15.31; 0.59;1;0
139; 7.75;15.26; 0.59;1;0
139;30.74;15.29; 0.59;1;0
139;48.50;15.32; 0.60;1;0
140;54.12;15.36; 0.60;1;0
141; 6.89;15.30; 0.60;1;0
141;25.49;15.32; 0.60;1;0
141;32.47;15.34; 0.60;1;0
141;26.21;15.37; 0.61;1;0
142;61.73;15.41; 0.61;1;0
142;19.92;15.42; 0.61;1;0
142;22.23;15.43; 0.61;1;0
143;12.83;15.42; 0.61;1;0
143;17.13;15.43; 0.62;1;0
144;23.71;15.45; 0.62;1;0
144;22.91;15.46; 0.62;1;0
144;25.67;15.48; 0.62;1;0
145;25.40;15.50; 0.62;1;0
145;22.70;15.52; 0.63;1;0
145;23.49;15.54; 0.63;1;0
145;23.71;15.55; 0.63;1;0
146;24.41;15.57; 0.63;1;0
146;26.30;15.59; 0.63;1;0
146;22.84;15.61; 0.64;1;0
147;10.13;15.58; 0.64;1;0
148; 5.46;15.49; 0.64;1;0
149;57.90;15.53; 0.64;1;0
149;24.49;15.55; 0.65;1;0
149;33.64;15.57; 0.65;1;0
149;21.65;15.59; 0.65;1;0
150;38.30;15.65; 0.65;1;0
150;35.40;15.68; 0.66;1;0
150;34.74;15.70; 0.66;1;0
150;48.50;15.74; 0.66;1;0
151;39.52;15.77; 0.66;1;0
151;21.59;15.78; 0.66;1;0
151;44.72;15.81; 0.67;1;0
151;32.47;15.84; 0.67;1;0
151;56.16;15.87; 0.67;1;0
152;10.61;15.85; 0.67;1;0
153;22.03;15.86; 0.67;1;0
153;23.86;15.88; 0.68;1;0
153;29.06;15.90; 0.68;1;0
153;31.12;15.92; 0.68;1;0
153;63.84;15.96; 0.68;1;0
154;43.68;15.99; 0.68;1;0
154;18.53;16.00; 0.69;1;0
154;89.99;16.04; 0.69;1;0
155;32.06;16.08; 0.69;1;0
155;16.03;16.08; 0.70;1;0
155;44.46;16.11; 0.70;1;0
155;54.12;16.15; 0.70;1;0
156;43.93;16.18; 0.70;1;0
156;24.57;16.19; 0.70;1;0
157; 8.82;16.15; 0.71;1;0
157;53.73;16.19; 0.71;1;0
157;13.13;16.18; 0.71;1;0
158;29.06;16.20; 0.71;1;0
158;28.29;16.22; 0.71;1;0
159; 7.85;16.17; 0.72;1;0
159;44.72;16.20; 0.72;1;0
160; 5.79;16.11; 0.72;1;0
161;25.15;16.13; 0.72;1;0
161;71.82;16.17; 0.72;1;0
161;23.64;16.18; 0.73;1;0
161;50.47;16.21; 0.73;1;0
161;71.13;16.25; 0.73;1;0
162;26.12;16.26; 0.73;1;0
162;30.86;16.29; 0.73;1;0
162;32.06;16.31; 0.74;1;0
162;31.78;16.33; 0.74;1;0
164; 5.12;16.23; 0.74;1;0
164;12.62;16.22; 0.74;1;0
165;12.53;16.21; 0.74;1;0
165;40.16;16.23; 0.75;1;0
165;36.08;16.26; 0.75;1;0
165;63.30;16.29; 0.75;1;0
166;54.92;16.32; 0.75;1;0
166;24.02;16.34; 0.76;1;0
166;35.07;16.36; 0.76;1;0
166;23.71;16.37; 0.76;1;0
167;22.50;16.39; 0.76;1;0
170; 2.59;16.15; 0.76;1;0
170;29.29;16.17; 0.77;1;0
170;16.71;16.17; 0.77;1;0
171;37.91;16.20; 0.77;1;0
171;30.86;16.22; 0.77;1;0
171;32.76;16.24; 0.77;1;0
171;16.86;16.24; 0.78;1;0
172; 7.90;16.20; 0.78;1;0
173;61.73;16.23; 0.78;1;0
173;36.97;16.25; 0.78;1;0
173;16.71;16.26; 0.78;1;0
173;42.68;16.28; 0.79;1;0
174;29.52;16.30; 0.79;1;0
174;62.76;16.33; 0.79;1;0
174;30.49;16.35; 0.79;1;0
174;22.30;16.36; 0.79;1;0
175;21.40;16.37; 0.80;1;0
175;29.18;16.39; 0.80;1;0
175;31.38;16.41; 0.80;1;0
175;35.74;16.44; 0.80;1;0
176;22.56;16.45; 0.80;1;0
176;35.57;16.47; 0.81;1;0
176;33.64;16.49; 0.81;1;0
176;51.16;16.52; 0.81;1;0
176;39.31;16.55; 0.81;1;0
177;24.57;16.56; 0.82;1;0
177;26.21;16.57; 0.82;1;0
177;26.30;16.59; 0.82;1;0
178;35.23;16.61; 0.82;1;0
178;39.73;16.64; 0.82;1;0
178;40.59;16.66; 0.83;1;0
178;58.35;16.69; 0.83;1;0
178;50.47;16.72; 0.83;1;0
178;64.95;16.75; 0.83;1;0
178;57.01;16.78; 0.83;1;0
179;30.24;16.80; 0.84;1;0
179;32.33;16.82; 0.84;1;0
179;20.08;16.82; 0.84;1;0
180;10.59;16.80; 0.84;1;0
180;32.47;16.82; 0.84;1;0
180;36.08;16.84; 0.85;1;0
181;28.29;16.86; 0.85;1;0
181;28.73;16.88; 0.85;1;0
181;31.25;16.90; 0.85;1;0
181;30.49;16.91; 0.85;1;0
182;31.92;16.93; 0.86;1;0
182;26.49;16.95; 0.86;1;0
182;28.29;16.96; 0.86;1;0
182;31.65;16.98; 0.86;1;0
183;33.80;17.00; 0.87;1;0
183;29.06;17.02; 0.87;1;0
183;30.61;17.04; 0.87;1;0
183;27.66;17.05; 0.87;1;0
184;17.62;17.05; 0.87;1;0
185;10.27;17.03; 0.88;1;0
185;25.15;17.04; 0.88;1;0
185;28.62;17.06; 0.88;1;0
185;27.06;17.07; 0.88;1;0
186;42.20;17.10; 0.88;1;0
186;29.76;17.11; 0.89;1;0
186;35.07;17.13; 0.89;1;0
186;34.90;17.15; 0.89;1;0
186;38.11;17.18; 0.89;1;0
187;32.19;17.19; 0.89;1;0
187;28.95;17.21; 0.90;1;0
187;33.64;17.23; 0.90;1;0
188; 6.08;17.16; 0.90;1;0
189;23.56;17.17; 0.90;1;0
189;27.56;17.18; 0.90;1;0
189;32.62;17.20; 0.91;1;0
190; 6.70;17.14; 0.91;1;0
191;27.77;17.16; 0.91;1;0
191;27.36;17.17; 0.91;1;0
192; 5.41;17.09; 0.91;1;0
193;24.33;17.10; 0.92;1;0
193;35.40;17.12; 0.92;1;0
194;10.15;17.09; 0.92;1;0
194;34.74;17.11; 0.92;1;0
194;36.97;17.13; 0.93;1;0
194;35.23;17.15; 0.93;1;0
194;37.34;17.17; 0.93;1;0
195;35.07;17.19; 0.93;1;0
195;31.12;17.21; 0.93;1;0
195;14.39;17.20; 0.94;1;0
196;35.07;17.22; 0.94;1;0
196;35.07;17.24; 0.94;1;0
196;35.91;17.26; 0.94;1;0
197; 8.18;17.22; 0.94;1;0
197;37.53;17.24; 0.95;1;0
197;32.06;17.26; 0.95;1;0
198;23.41;17.27; 0.95;1;0
198;35.91;17.28; 0.95;1;0
198;34.10;17.30; 0.95;1;0
198;27.66;17.32; 0.96;1;0
199;33.49;17.34; 0.96;1;0
199;33.80;17.35; 0.96;1;0
199;33.95;17.37; 0.96;1;0
199;34.58;17.39; 0.96;1;0
200;16.71;17.41; 0.97;1;0
200;40.81;17.43; 0.97;1;0
200;35.07;17.45; 0.97;1;0
201;32.76;17.46; 0.98;1;0
201;29.88;17.48; 0.98;1;0
201;32.06;17.50; 0.98;1;0
201;35.40;17.52; 0.98;1;0
201;33.34;17.53; 0.98;1;0
202;33.05;17.55; 0.99;1;0
202;31.65;17.59; 0.99;1;0
203;16.13;17.58; 0.99;1;0
203;36.43;17.60; 0.99;1;0
204; 8.75;17.56; 1.00;1;0
204;28.40;17.58; 1.00;1;0
205;10.56;17.55; 1.00;1;0
205;45.82;17.58; 1.00;1;0
205;42.92;17.60; 1.00;1;0
205;13.06;17.59; 1.01;1;0
206;36.26;17.60; 1.01;1;0
206;33.95;17.62; 1.01;1;0
206;31.92;17.64; 1.01;1;0
207;30.86;17.67; 1.02;1;0
207;40.16;17.69; 1.02;1;0
207;18.08;17.69; 1.02;1;0
207;35.40;17.71; 1.02;1;0
208;32.19;17.73; 1.02;1;0
208;27.06;17.74; 1.03;1;0
208;15.43;17.73; 1.03;1;0
209;20.08;17.74; 1.03;1;0
210; 4.53;17.63; 1.03;1;0
211;12.75;17.62; 1.04;1;0
212;11.40;17.60; 1.04;1;0
212;26.96;17.61; 212;22.16;17.62; 1.04;1;0
214; 5.55;17.54; 1.04;1;0
214;18.67;17.55; 1.05;1;0
214;36.26;17.56; 1.05;1;0
215;15.21;17.56; 1.05;1;0
215;33.49;17.58; 1.05;1;0
215;15.09;17.57; 1.05;1;0
216;32.33;17.59; 1.06;1;0
216;14.09;17.58; 1.06;1;0
216;30.74;17.59; 1.06;1;0
217;34.10;17.61; 1.06;1;0
217;14.53;17.60; 1.06;1;0
217;38.90;17.62; 1.07;1;0
218;32.47;17.64; 1.07;1;0
218;23.64;17.64; 1.07;1;0
219; 7.41;17.60; 1.07;1;0
220;10.29;17.57; 1.07;1;0
220;12.66;17.56; 1.08;1;0
221;20.63;17.56; 1.08;1;0
222; 4.30;17.46; 1.08;1;0
222;58.35;17.48; 1.08;1;0
223;10.37;17.46; 1.09;1;0
224;10.73;17.44; 1.09;1;0
225; 7.11;17.39; 1.09;1;0
227; 3.93;17.28; 227;27.87;17.29; 1.09;1;0
229; 3.33;17.16; 1.10;1;0
230;28.73;17.17; 1.10;1;0
230;18.17;17.17; 1.10;1;0
231; 8.55;17.14; 1.10;1;0
231;35.07;17.16; 1.10;1;0
231;38.70;17.17; 1.11;1;0
231;42.44;17.19; 1.12;1;0
233;38.30;17.22; 1.12;1;0
233;31.65;17.24; 1.12;1;0
234;13.27;17.23; 1.12;1;0
234;33.64;17.24; 234;34.58;17.26; 1.13;1;0
235;21.04;17.26; 1.13;1;0
235;24.17;17.27; 1.13;1;0
235;31.51;17.29; 1.13;1;0
236;10.48;17.27; 1.13;1;0
237;11.21;17.25; 1.14;1;0
237;19.76;17.25; 1.14;1;0
237;26.49;17.27; 1.14;1;0
238;25.58;17.28; 1.14;1;0
238;28.84;17.29; 1.15;1;0
238;17.33;17.29; 1.15;1;0
239;21.90;17.29; 1.15;1;0
239;30.61;17.32; 1.15;1;0
240;25.67;17.33; 1.16;1;0
240;16.49;17.33; 1.16;1;0
240;32.90;17.35; 1.16;1;0
240;29.88;17.36; 1.16;1;0
241;26.87;17.37; 1.16;1;0
241;30.61;17.38; 1.17;1;0
241;29.64;17.40; 1.17;1;0
241;35.57;17.41; 1.17;1;0
242;14.45;17.41; 1.17;1;0
242;34.10;17.42; 1.17;1;0
242;33.05;17.44; 1.18;1;0
243; 9.69;;17.43; 1.18;1;0
244;34.58;17.45; 1.18;1;0
244;27.66;17.46; 1.19;1;0
244;37.16;17.48; 1.19;1;0
245;31.38;17.49; 1.19;1;0
245;14.53;17.48; 1.19;1;0
245;31.92;17.50; 1.20;1;0
246;37.53;17.51; 1.20;1;0
246;38.90;17.53; 1.20;1;0
246;48.19;17.55; 1.20;1;0
246;28.95;17.56; 1.20;1;0
247;18.08;17.56; 1.21;1;0
247;38.50;17.58; 1.21;1;0
248; 7.91;17.54; 1.21;1;0
248;17.29;17.54; 1.21;1;0
249; 8.72;17.51; 1.21;1;0
249;32.76;17.53; 1.22;1;0
250;27.77;17.54; 1.22;1;0
250;32.76;17.55; 1.22;1;0
250;34.74;17.56; 1.22;1;0
250;36.79;17.58; 1.22;1;0
251;12.14;17.57; 1.23;1;0
251;33.05;17.58; 1.23;1;0
251;33.20;17.59; 1.23;1;0
251;32.33;17.61; 1.23;1;0
252;35.07;17.62; 1.23;1;0
252;36.97;17.64; 1.24;1;0
252;32.76;17.65; 1.24;1;0
252;33.49;17.67; 1.24;1;0
253;31.12;17.68; 1.24;1;0
253;16.82;17.68; 1.24;1;0
253;27.06;17.69; 1.25;1;0
254;27.06;17.70; 1.25;1;0
254;35.57;17.71; 1.25;1;0
254;28.18;17.72; 1.25;1;0
254;28.29;17.73; 1.26;1;0
255;29.41;17.75; 1.26;1;0
255;29.52;17.76; 1.26;1;0
255;30.49;17.77; 1.26;1;0
255;34.10;17.78; 1.26;1;0
255;36.97;17.80; 1.27;1;0
256;32.90;17.81; 1.27;1;0
256;34.58;17.83; 1.27;1;0
256;32.47;17.84; 1.27;1;0
256;30.61;17.85; 1.27;1;0
257;31.38;17.86; 1.28;1;0
257;33.80;17.88; 1.28;1;0
257;37.16;17.89; 1.28;1;0
257;30.86;17.91; 1.28;1;0
258;30.74;17.92; 1.28;1;0
258;33.64;17.95; 1.29;1;0
258;33.49;17.96; 1.29;1;0
258;32.76;17.97; 1.29;1;0
259;34.10;17.99; 259;34.26;18.00; 1.30;1;0
259;28.84;18.01; 1.30;1;0
259;39.10;18.03; 1.30;1;0
260;33.05;18.04; 1.30;1;0
260;36.43;18.05; 1.30;1;0
260;36.26;18.07; 1.31;1;0
260;36.61;18.08; 1.31;1;0
260;29.64;18.09; 1.31;1;0
1.32;1;0
262;30.12;18.14; 1.32;1;0
262;32.62;18.16; 1.32;1;0
262;26.96;18.17; 1.33;1;0
262;36.08;18.18; 1.33;1;0
263;32.19;18.19; 1.33;1;0
263;13.99;18.18; 1.33;1;0
263;28.29;18.19; 1.33;1;0
265; 6.56;18.14; 1.34;1;0
266;13.29;18.17; 1.35;1;0
266;31.12;18.18; 1.35;1;0
267;26.96;18.19; 1.35;1;0
267;27.16;18.20; 1.35;1;0
267;29.64;18.21; 1.35;1;0
268;33.80;18.22; 1.36;1;0
268;35.91;18.24; 1.36;1;0
269; 8.18;18.20; 1.36;1;0
269;35.74;18.23; 1.37;1;0
270;11.11;18.22; 1.37;1;0
270;34.26;18.23; 1.37;1;0
270;16.97;18.23; 1.37;1;0
271;35.40;18.24; 1.37;1;0
271;33.20;18.25; 1.38;1;0
271;34.74;18.26; 1.38;1;0
272;15.56;18.26; 1.38;1;0
272;20.46;18.26; 1.38;1;0
272;32.90;18.28; 1.38;1;0
272;26.77;18.28; 1.39;1;0
273;26.87;18.29; 1.39;1;0
273;31.25;18.30; 1.39;1;0
273;31.51;18.32; 1.39;1;0
273;35.91;18.33; 1.39;1;0
274;31.51;18.34; 1.40;1;0
274;35.91;18.35; 1.40;1;0
274;15.89;18.35; 1.40;1;0
274;31.12;18.36; 1.40;1;0
275;15.09;18.35; 1.40;1;0
275;31.51;18.37; 1.41;1;0
276;22.70;18.37; 1.41;1;0
276;41.49;18.39; 1.41;1;0
276;37.91;18.40; 1.41;1;0
276;32.06;18.41; 1.41;1;0
276;33.05;18.42; 1.42;1;0
277;34.58;18.44; 1.42;1;0
277;17.17;18.43; 1.42;1;0
277;34.42;18.45; 1.42;1;0
277;37.53;18.46; 1.43;1;0
278;18.08;18.46; 1.43;1;0
278;30.36;18.47; 1.43;1;0
278;31.51;18.48; 279;29.18;18.49; 1.43;1;0
279;28.29;18.50; 1.44;1;0
279;32.62;18.51; 1.44;1;0
279;30.12;18.52; 1.44;1;0
280;27.66;18.53; 1.44;1;0
280;14.76;18.52; 1.44;1;0
281;11.73;18.51; 1.45;1;0
281;31.65;18.52; 1.45;1;0
282; 8.01;18.49; 1.45;1;0
282;29.52;18.50; 1.45;1;0
284; 4.34;18.41; 1.45;1;0
284;32.76;18.42; 1.46;1;0
284;36.26;18.43; 1.46;1;0
285;31.51;18.44; 1.46;1;0
285;18.22;18.44; 1.46;1;0
285;36.08;18.46; 1.46;1;0
285;35.91;18.47; 1.47;1;0
286;34.10;18.48; 1.47;1;0
286;33.95;18.49; 1.47;1;0
286;39.31;18.51; 1.47;1;0
286;27.16;18.52; 1.48;1;0
287;20.19;18.52; 1.48;1;0
287; 9.62;18.49; 1.48;1;0
288;24.25;18.50; 1.48;1;0
288;30.24;18.51; 1.48;1;0
288;26.49;18.52; 1.49;1;0
288;40.59;18.53; 1.49;1;0
289;33.20;18.54; 1.49;1;0
289;37.34;18.56; 1.49;1;0
289;41.04;18.57; 1.49;1;0
289;29.88;18.58; 1.50;1;0
290;37.34;18.59; 1.50;1;0
290;10.23;18.57; 1.50;1;0
290;35.74;18.58; 1.50;1;0
291;30.99;18.59; 1.50;1;0
291;34.90;18.61; 1.51;1;0
291;32.06;18.62; 1.51;1;0
291;32.76;18.63; 1.51;1;0
292;30.61;18.64; 1.51;1;0
292; 9.62;18.61; 1.51;1;0
293;31.51;18.63; 1.52;1;0
293;33.95;18.64; 1.52;1;0
293;33.20;18.65; 1.52;1;0
293;32.62;18.66; 1.52;1;0
294;33.34;18.67; 1.52;1;0
294;27.26;18.68; 1.53;1;0
294;17.05;18.68; 1.53;1;0
294;33.80;18.69; 1.53;1;0
295;31.51;18.70; 1.53;1;0
295;40.16;18.71; 1.54;1;0
295;23.20;18.72; 1.54;1;0
295;32.33;18.73; 1.54;1;0
296;12.94;18.71; 296;17.21;18.71; 1.54;1;0
297; 8.17;18.68; 1.55;1;0
298;34.74;18.69; 1.55;1;0
298;39.52;18.71; 1.55;1;0
298;26.77;18.71; 1.55;1;0
298;30.36;18.72; 1.55;1;0
299; 6.86;18.68; 1.56;1;0
300;33.64;18.69; 1.56;1;0
1.57;1;0
301;34.90;18.72; 1.57;1;0
301;33.34;18.74; 1.57;1;0
302;33.05;18.75; 1.57;1;0
302;33.34;18.76; 1.57;1;0
302;35.74;18.78; 1.58;1;0
303;17.01;18.78; 1.58;1;0
303;30.74;18.79; 1.58;1;0
303;26.49;18.79; 1.59;1;0
